RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
5983,Minneapolis,Minnesota,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210900,217900,239300,239900,240400,224200,224100,220600,218200,215300,216100,218100,225700,228300,243400,246700,247700,230100,224400,226200,229400,2.29E+05,227100,225900,223900,233200,
44055,Baton Rouge,Louisiana,37,174400,168200,165100,160200,160300,157500,161600,166300,173600,167300,170200,171800,178200,170600,163200,162700,164100,160800,162100,161700,1.70E+05,166800,174500,173700,181700,177900,169700,164200,160100,164300,165900,170800,179400,1.82E+05,182100,180400,179400,177800,171500,169200,163400,1.59E+05,1.51E+05,148500,146300,149300,156300,160400,158500,153800,153200,155700,161100,160100,165300,162200,169100,161200,165100,163700,172600,170200,165900,162600,161200,163400,161700,160500,157600,162800,161900,161900,161200,160500,162700,159500,157300,156600,157600,163500,164500,165400,172100,182100,179600,173900,168300,173600,172300,168500,165700,1.66E+05,169600,167900,169300,166100,166700,166800,165400,165700,166300,166700,168300,166700,166500,157100,150500,145500,151300,154700,159800,1.60E+05,164400,165200,169200,172400,1.77E+05,177100,182500,
19594,New Orleans,Louisiana,38,116800,117600,125600,125700,128900,132700,133600,1.34E+05,122900,124100,125500,127400,122500,119900,126600,132300,135700,135400,1.39E+05,148900,154600,1.50E+05,140800,127700,134300,137800,154300,149900,142900,132900,128600,141400,142800,154700,1.49E+05,145800,130600,120700,119900,126500,1.28E+05,127700,122100,123300,1.35E+05,132600,1.31E+05,125100,130200,139700,150800,160200,156500,155100,153600,160500,153300,146800,148400,153100,161600,163100,1.63E+05,166900,169200,171900,171800,173800,174400,167300,164800,165700,177600,1.81E+05,181800,181600,182500,1.86E+05,181100,182200,185900,197100,192900,196600,197300,2.08E+05,205100,206300,196600,187900,197300,206800,212200,199400,198500,198800,192500,191100,195900,203500,207300,202500,205200,204100,200900,200900,203500,205900,207600,214800,228600,228800,223900,2.13E+05,2.07E+05,202600,200400,217200,220700,231500
54047,Raleigh,North Carolina,39,189200,185400,1.86E+05,184600,186900,186100,181500,180500,178400,178200,188300,191500,197600,185900,181600,176500,177200,179300,177800,174500,177300,1.80E+05,192400,188700,192400,187200,184900,187700,189900,1.93E+05,196100,195400,210900,210900,217900,208800,2.05E+05,199700,193800,201200,199100,214800,202600,1.99E+05,184900,194500,196400,203800,200700,202900,191900,188100,188300,196700,199200,1.87E+05,188800,1.88E+05,2.05E+05,200800,201200,198600,1.96E+05,193800,194300,198400,202900,203100,202500,205100,203800,2.06E+05,201900,202100,201100,199900,201300,200400,200800,194900,197300,198400,202100,197300,202100,207400,213800,214400,214800,214500,212500,212600,210600,212200,212300,215500,214700,214800,2.15E+05,220800,220300,220300,218800,214300,217200,2.16E+05,227300,230400,234100,237600,236900,236400,233700,230300,227900,226800,236300,239600,243900,
7929,Wichita,Kansas,40,112600,114100,117300,120500,126200,126900,125200,122200,123500,1.25E+05,1.23E+05,1.19E+05,113800,116100,115500,119100,119200,121100,118200,115700,114100,113200,116400,114200,118800,117900,1.22E+05,119200,118600,120800,121700,123700,124500,126700,127900,121800,1.19E+05,116400,116800,120400,1.23E+05,127400,126300,126600,124500,126500,120600,120900,118400,121600,120500,121400,123500,125900,126600,128200,127600,129400,1.26E+05,1.25E+05,122400,122400,121600,124600,126600,130500,127300,124700,121800,121500,124600,125100,126300,123400,124300,123400,125300,124700,125600,127900,129200,130500,1.33E+05,135800,136100,133800,134100,135100,134200,133800,134200,1.34E+05,133700,132900,133500,132400,132600,133900,135300,137800,137500,138200,138600,141300,143600,146400,146200,1.45E+05,140400,139400,137300,142200,141900,145200,142700,145100,1.47E+05,145700,145900,
41176,Tampa,Florida,41,194800,1.83E+05,164800,166700,165100,153700,144600,140800,136900,124500,107600,103900,95800,98200,85800,93900,96200,104200,102300,102500,107300,107800,104600,100400,90200,89400,91100,9.80E+04,97600,90200,83900,80900,76600,75800,72400,71400,68100,66500,69400,72200,78400,7.90E+04,81500,80900,78800,8.20E+04,81900,90900,87900,88700,82900,89100,97200,106900,106600,100800,103700,111400,112600,1.06E+05,107300,113500,119900,117300,120700,134300,133800,1.37E+05,127300,130900,128700,127100,126200,120500,119300,120400,128300,131300,132600,1.32E+05,129800,1.28E+05,128600,1.36E+05,138600,142300,141800,145200,147500,149300,152600,151600,156100,158900,167500,183400,186500,189500,188400,190200,190900,181200,183600,185700,187300,189700,192900,214500,211500,2.05E+05,188300,192800,195700,196600,191700,187900,191200,195100,205400,
16764,Anaheim,California,42,429500,426500,410500,404100,383800,371700,359600,3.56E+05,346700,3.37E+05,327300,331600,334500,333900,324900,325700,332500,336800,336600,343300,355500,364600,363800,367300,364700,363400,356400,353400,356300,352200,356200,353800,351100,348300,339900,356800,349800,349500,330300,334100,338600,340400,3.38E+05,336500,334800,337900,333600,337200,333400,338100,336200,339600,341600,343100,346200,352500,364100,378400,381600,389600,394300,409200,415100,424400,424900,425700,425400,427500,430300,432400,4.36E+05,444100,443900,444300,441600,443600,446300,453400,460900,464100,4.60E+05,454800,456500,459800,470800,471200,471400,4.66E+05,473800,479800,483500,483600,489100,495100,503500,516500,518700,5.19E+05,515800,518300,517500,512800,509400,513700,5.19E+05,525300,519900,523800,545400,562200,563900,555600,551200,546800,549800,551300,557100,548100,549700,559100
47568,Santa Ana,California,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271300,280700,285600,281600,268800,265600,260800,266200,262800,258200,249900,260600,267600,269100,275600,278700,288900,282200,272600,262800,258600,260300,273800,284600,303600,304800,302100,300600,312200,320300,327500,327900,341900,344800,350600,351100,348300,348400,350700,354200,374900,381200,383600,3.68E+05,369600,372400,370500,375700,380300,386400,401500,415700,418200,404500,398500,403300,390600,392400,394100,406900,417100,420700,417800,411900,409800,4.15E+05,425600,425600,423200,418100,422200,489800,492300,4.91E+05,445400,444800,455700,445200,449400,455200,469900,4.72E+05,471600,463300,463700,468800,4.72E+05,501200,521800,525700
16846,Aurora,Colorado,44,136200,129600,130300,129600,130600,130600,131700,133600,133100,129700,125900,1.25E+05,127400,130500,128300,129700,131100,139100,142400,145400,147800,1.46E+05,143900,138700,1.43E+05,1.44E+05,146300,1.43E+05,138900,134300,132100,130900,132800,132400,135900,1.33E+05,132300,128700,129900,129300,129600,129400,132600,1.35E+05,1.36E+05,133800,137300,140700,143900,148800,150900,156100,154200,156600,155900,161200,164400,167100,167800,170200,175100,176800,177600,179200,180800,184900,1.87E+05,189500,188900,187400,187100,188800,192700,198400,199700,200800,199900,203600,206600,207500,207600,209300,212800,2.17E+05,218200,220300,222700,227900,231100,231700,232100,233300,238100,241500,249500,255700,257700,254200,252700,254200,255800,255700,258600,263600,269100,274500,280200,286900,287300,285800,281700,283300,284200,287300,288200,293600,2.98E+05,303600,311300,317200
6891,Saint Louis,Missouri,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133600,132700,131100,132800,135200,135900,137300,137800,132100,132700,132500,138700,140700,140700,137900,134500,131600,132300,129800,132100,131200,135600,132400,134100,131400,130900,134100,135200,138900,138800,142400,143300,144300,140300,140300,140800,144600,146500,146700,145200,144200,143800,150800,160900,164200
26529,Pittsburgh,Pennsylvania,46,,,,,,,,,,,,,,,,,,,,,89700,88100,90400,90500,91200,93200,91800,96400,93600,99400,92700,88800,87300,87700,98800,93900,90300,82800,88700,97900,100600,98200,93700,88500,83300,83600,92200,95900,98800,101500,107200,111500,112600,113100,112300,115800,111300,117600,113100,116900,1.11E+05,112500,113800,117800,1.19E+05,121700,116400,109500,1.10E+05,115800,124400,125200,125800,124800,123800,127200,128300,128200,126200,127500,122900,123900,124700,132100,135100,133100,131200,129300,130700,132700,133900,133200,125700,125800,135400,153600,155200,148700,140600,138200,139800,138600,131800,132900,134600,150400,154300,1.54E+05,144100,139900,144200,148600,150100,147600,143200,139100,145100,152700,,
47401,Riverside,California,47,372500,357800,333100,303200,290800,277800,273500,2.57E+05,243200,225300,215500,208500,195300,1.82E+05,174400,170700,170700,171800,1.75E+05,176800,1.84E+05,1.88E+05,192400,195100,195100,197600,1.97E+05,200500,198400,194200,196100,197900,1.98E+05,195400,195400,200100,200600,197900,193500,188200,185800,186300,1.92E+05,196600,192700,190400,199400,203600,204600,193200,192300,198600,204700,212900,214500,216300,220400,224900,233800,237900,2.45E+05,247500,252100,252900,261200,263400,2.70E+05,268200,279600,278600,288400,281800,286900,287900,291400,295700,294700,302100,304300,303800,299600,301100,305900,313100,313100,313100,310500,311600,315800,318200,319900,323300,3.28E+05,332100,331500,332500,331700,335300,338500,343200,341100,339800,337200,346700,350900,3.57E+05,3.55E+05,359100,365800,3.76E+05,389100,390900,393600,384500,386700,377200,376700,3.80E+05,394100,407100
12562,Marietta,Georgia,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178300,157700,134100,133300,133700,136100,135400,1.34E+05,137100,1.37E+05,141900,145100,147100,148300,151900,159700,167500,170100,175400,176600,1.80E+05,179300,185800,1.94E+05,1.97E+05,192400,188400,189900,192500,193600,202300,2.04E+05,205500,200500,202100,203400,2.03E+05,204600,205300,210800,212600,215400,213600,212200,211100,215300,219300,222300,2.16E+05,217900,218400,222500,220600,221200,229300,233600,232900,226100,222700,222200,223200,222500,221300,231100,231900,248400,247200,255500,243800,236600,234700,232400,232400,233400,242400,254400,261200,267800,
3506,Bakersfield,California,49,228600,218800,211200,202600,192600,183300,176100,171800,168100,163200,156600,148300,136900,128900,1.24E+05,126700,128500,132200,134200,137500,141300,138100,138500,135500,138600,137900,138200,135700,135300,134500,1.34E+05,133200,131400,132500,132300,131900,130900,128200,129600,128700,131400,131300,132500,133200,132700,133700,134700,131300,132700,1.33E+05,137100,135400,133500,137500,143400,152900,157200,160900,165400,167200,171900,171600,177800,181300,184800,188500,189800,192800,1.93E+05,197300,197700,197800,196900,199200,201100,201200,203300,203400,206300,204800,206100,202400,203300,206500,205800,208200,210800,211500,210900,209500,211700,208900,206100,207500,210500,214400,217100,2.17E+05,214100,2.15E+05,214600,213300,212600,218600,227600,230800,230300,225900,225800,227700,229700,231800,2.28E+05,225500,224300,226600,231600,231400,2.38E+05,240800
20313,Saint Paul,Minnesota,50,192700,187300,184100,175400,171800,1.72E+05,174600,175700,169200,1.64E+05,159600,147600,147200,1.39E+05,146300,141800,145700,1.48E+05,1.48E+05,152700,150500,150400,146300,139200,140400,138800,140900,141100,139600,136400,128800,131500,134100,141800,136900,135300,119400,110800,110500,117900,122500,122600,121800,121100,116900,112300,112400,111600,107900,106300,106900,117100,120800,126400,127800,133100,126900,134300,133900,146200,144500,147700,146700,149600,150800,158700,158400,165200,159300,158900,152300,148500,156700,159100,165100,161200,159300,160700,161200,166100,169600,171300,174200,171300,172500,171100,174400,1.73E+05,175100,174700,176400,1.74E+05,171600,174100,174800,178200,175900,1.75E+05,175900,175200,176800,181500,183700,185800,182900,183600,186100,1.87E+05,188400,184400,186500,190600,1.93E+05,195600,189600,198600,198800,2.01E+05,191900,
34303,Toledo,Ohio,51,,,,,,,,,,,,,,,,,,,42200,4.60E+04,49700,49800,4.80E+04,45900,42200,42300,41300,45600,44300,42100,36600,3.50E+04,32700,33300,35300,35400,34300,31300,33900,35300,35200,33700,32200,3.20E+04,30300,30800,30900,32900,31500,33600,3.60E+04,41400,4.10E+04,39500,40100,42700,45700,43700,44400,44900,45700,43500,41400,42600,4.20E+04,45200,45400,4.80E+04,49600,54700,55300,52700,47500,50900,52800,5.70E+04,56200,59300,58500,60300,58600,59800,62700,66300,70100,65300,64800,60200,63300,58600,59600,59400,64200,63800,59800,57700,60300,69400,71900,71300,69900,68400,70100,66500,6.40E+04,61600,62600,68500,71400,73800,73600,7.20E+04,70900,70500,72400,78400,76200,74600,65800,
7081,Silver Spring,Maryland,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325700,308900,309600,311500,329100,334100,336400,338200,3.36E+05,337300,345200,346500,347100,342500,339600,338500,340700,344100,345900,345400,346800,343700,343100,349300,359600,359300,355100,347700,345400,338600,339400,345900,360900,365200,3.63E+05,354800,353200,346400,336300,340800,353800,354800,353900,3.51E+05,3.65E+05,366100,371700,375400,379400,366100,360400,353200,368200,368900,370100,370200,367700,368200,365500,377500,377300,
7266,Stockton,California,53,,,,,,,,,,,,,,,,,,,120600,121500,128500,127400,132100,130900,132800,132700,135100,135100,133400,133300,134700,134500,133700,127700,128400,123900,124500,121900,1.20E+05,119800,117600,121500,125200,125100,126400,120100,123400,120100,121100,119600,118200,119500,119400,121200,125900,129900,135900,134800,133500,130700,134500,141500,146100,148200,151300,154800,157900,159200,164100,167800,170500,1.72E+05,173800,181500,1.81E+05,183400,178700,181100,183100,184800,188500,190200,192500,196100,199600,203300,205800,208600,209400,210600,210600,211600,210900,213600,222400,223800,224300,2.20E+05,223300,226600,230800,233600,240500,243500,246800,241100,244500,243200,247400,247700,251900,2.52E+05,255900,257100,263500,2.60E+05,267300,268300,277700,
53915,Plano,Texas,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251700,255900,255700,255800,258700,263500,267200,263300,264600,264600,273700,270400,277500,271100,274300,2.70E+05,2.68E+05,273100,275400,279100,275900,277300,284800,291300,290300,291500,291100,297300,296800,294300,295900,299700,311500,3.17E+05,319900,313600,305400,305500,306700,316700,317300,319600,316300,322600,
17384,Chandler,Arizona,55,250200,2.43E+05,241300,242600,240700,2.35E+05,228300,225900,2.25E+05,218900,217600,210600,208400,197200,193300,193900,191400,190200,1.87E+05,187600,188100,181600,1.87E+05,1.82E+05,187600,182500,185400,180300,175700,172700,173600,172900,168500,160200,159300,1.58E+05,162700,162700,161900,1.58E+05,155100,153500,154200,154700,157900,158900,1.63E+05,164400,167800,1.72E+05,178400,185800,185400,195500,193700,203600,202200,202900,201200,198200,207500,211400,220600,220700,228700,231300,2.35E+05,231600,232300,234800,2.35E+05,234200,232600,234500,2.34E+05,232700,233200,235400,237300,239600,237900,239300,242700,245800,247300,246300,247500,250700,249800,249600,248300,242500,2.38E+05,246700,254600,264600,257500,257100,257700,260600,260900,260500,260300,261100,263100,2.62E+05,265600,265100,275300,282800,290500,286400,290300,285300,295500,289300,300600,292700,300800,293600
11867,Henderson,Nevada,56,284500,287700,2.71E+05,264900,253200,2.40E+05,235800,231900,229100,221800,2.17E+05,222200,210600,203300,185900,1.84E+05,175700,171200,1.71E+05,169500,171800,171700,168900,170400,165500,1.71E+05,1.66E+05,166600,159300,156700,154300,154700,153200,152200,151300,153900,150800,150900,144200,144100,139600,137700,140200,142500,150700,147900,148300,145500,143800,149800,151500,161200,161600,162700,163900,165700,169300,170800,171800,174400,177800,200900,203700,204200,192600,1.96E+05,200900,200700,204700,206700,207100,208100,209200,210600,211100,2.13E+05,215400,219100,222400,223300,224700,234700,238500,255200,246300,251900,237800,240400,236300,237400,236300,237900,237500,245700,246200,258500,248800,251100,243300,250600,251400,247600,246600,246300,2.50E+05,251300,255100,258500,257600,2.63E+05,267300,279500,282900,284900,286500,283900,2.83E+05,287100,289600,297500
18298,Glendale,Arizona,57,217400,216200,205400,191600,178400,171100,162800,154300,137900,128600,120300,114500,103700,92600,8.40E+04,85100,88300,95900,96700,100700,105200,103100,100100,94100,97100,1.02E+05,104400,102800,100100,94700,94100,94700,96800,9.20E+04,86600,82900,83900,84900,86700,86800,85100,82300,82100,84300,89200,93200,96500,100900,105100,117700,120300,123900,125700,126600,125900,125700,130800,141400,139100,141900,140400,142700,147700,1.48E+05,151100,152400,155700,160200,159900,160900,157500,154800,158600,157800,158500,151800,152500,153900,155900,157800,159200,163200,161600,167200,168600,174700,173800,177900,1.77E+05,178500,177500,180900,180700,180500,182400,184100,185800,187800,188400,191500,192300,191800,191400,190600,193700,193700,197500,202800,206300,207300,208700,209500,2.06E+05,204600,204200,209600,2.14E+05,216100,219300,218700
13121,Orlando,Florida,58,222700,217800,205400,200400,194400,1.97E+05,193500,188200,178900,170900,163700,156600,141400,126300,110300,105100,99900,103400,101600,106700,104100,107700,99700,96200,92400,91800,93500,90300,90900,8.80E+04,87100,87400,85600,82500,80400,7.90E+04,8.40E+04,85700,89900,89800,91700,91500,93600,92900,104700,105100,107300,102100,102300,101500,99800,106800,111500,116200,113900,115600,114800,118400,120300,127500,129800,132400,130700,130500,133300,139100,147100,148600,150400,1.48E+05,149400,1.48E+05,146900,149700,156200,161100,1.60E+05,156200,154600,156800,154100,151500,153700,161100,170400,174300,177100,178400,1.80E+05,181400,184200,1.89E+05,191900,192300,194400,194500,198200,195900,200700,203400,208500,208600,212100,212400,214400,216700,222600,222900,220400,217300,216300,214800,211900,212300,2.13E+05,213100,2.09E+05,208800,214500,
